price,brand,model,year,title_status,mileage,color,vin,lot,state,country
5420,honda,doors,2017,clean vehicle,16702.0,black,  1hgcr2f55ha080596,167702922,virginia, usa
11100,jeep,mpv,2019,clean vehicle,11449.0,yellow,  1c4hjxegxkw600703,167256957,michigan, usa
4750,hyundai,mpv,2019,clean vehicle,25847.0,gray,  km8j23a4xku846404,167697955,ohio, usa
17900,mercedes-benz,door,2015,clean vehicle,49772.0,gray,  wddhf5kbxfb099457,167609333,florida, usa
3800,nissan,door,2015,clean vehicle,83915.0,black,  1n4al3ap6fc102604,167692884,california, usa
3160,nissan,doors,2017,clean vehicle,40306.0,silver,  3n1ab7ap0hy260843,167668551,new jersey, usa
25,chevrolet,pickup,2010,salvage insurance,149189.0,white,  3gcrkse37ag234620,167650663,colorado, usa
1200,chevrolet,door,2001,clean vehicle,149543.0,red,  2cnbj13c316958216,167781232,wisconsin, usa
6470,chevrolet,coupe,2010,clean vehicle,69622.0,yellow,  2g1fk1ejxa9163850,167660492,florida, usa
26400,ford,door,2017,clean vehicle,36295.0,red,  1ftew1ef3hfb27101,167765284,michigan, usa
0,gmc,door,1993,salvage insurance,0.0,light blue,  1gkfk16k5pj701631,167358601,colorado, usa
32500,gmc,2500hd,2018,clean vehicle,14856.0,blue,  1gt12seg2jf255666,167604590,pennsylvania, usa
6900,honda,mpv,2017,clean vehicle,44129.0,brown,  5j6rw1h81hl005542,167702934,minnesota, usa
11030,jeep,mpv,2019,clean vehicle,10861.0,yellow,  1c4hjxeg5kw608448,167256958,michigan, usa
3460,hyundai,door,2012,clean vehicle,142106.0,white,  5npeb4ac2ch437716,167697983,mississippi, usa
18000,mercedes-benz,door,2015,clean vehicle,82411.0,black,  4jgda5hb2fa567147,167609334,florida, usa
3250,hyundai,door,2015,clean vehicle,111612.0,gray,  5npdh4ae3fh644096,167692885,california, usa
3210,nissan,doors,2017,clean vehicle,35251.0,gray,  3n1ab7apxhy232807,167668552,new jersey, usa
13200,chevrolet,door,2017,clean vehicle,50408.0,black,  2gnflfek3h6342356,167772977,pennsylvania, usa
27705,ford,f-150,2019,clean vehicle,15630.0,gray,  1ftew1e48kfb37676,167763405,michigan, usa
7200,chevrolet,door,2017,clean vehicle,53273.0,black,  1g1bc5sm8h7200200,167772979,pennsylvania, usa
28714,ford,f-150,2019,clean vehicle,14786.0,white,  1ftfw1e58kfb37772,167763406,michigan, usa
11200,chevrolet,door,2017,clean vehicle,85315.0,white,  2gnflfek3h6341370,167772982,pennsylvania, usa
27502,ford,f-150,2019,clean vehicle,16146.0,gray,  1ftew1e45kfb69856,167763407,michigan, usa
11900,chevrolet,door,2017,clean vehicle,76211.0,blue,  2gnflfek5h6341662,167772991,pennsylvania, usa
29314,ford,f-150,2019,clean vehicle,15265.0,gray,  1ftew1ep6kfb85302,167763410,michigan, usa
11200,chevrolet,door,2017,clean vehicle,79965.0,silver,  2gnflfek5h6351639,167772996,pennsylvania, usa
27002,ford,f-150,2019,clean vehicle,16059.0,gray,  1ftew1e55kfb96628,167763414,michigan, usa
13200,chevrolet,door,2017,clean vehicle,62739.0,black,  2gnflfek4h6351292,167773002,pennsylvania, usa
28214,ford,f-150,2019,clean vehicle,15569.0,white,  1ftfw1e51kfc13333,167763417,michigan, usa
12700,chevrolet,door,2017,clean vehicle,58932.0,black,  2gnflfek8h6350288,167773004,pennsylvania, usa
29900,ford,f-150,2019,clean vehicle,17488.0,white,  1ftfw1e55kfb37583,167763444,michigan, usa
12700,chevrolet,door,2017,clean vehicle,60733.0,black,  2gnflfek7h6351433,167773005,pennsylvania, usa
27202,ford,f-150,2019,clean vehicle,18550.0,red,  1ftew1e59kfb37761,167763447,michigan, usa
13500,chevrolet,impala,2018,clean vehicle,53194.0,white,  2g1105s3xj9121918,167773137,new jersey, usa
27705,ford,f-150,2019,clean vehicle,17644.0,silver,  1ftew1e41kfb70194,167763448,michigan, usa
14700,chevrolet,van,2016,clean vehicle,34454.0,white,  1gcwgaff9g1216490,167773216,pennsylvania, usa
29900,ford,f-150,2019,clean vehicle,17684.0,white,  1ftfw1e5xkfc33564,167763450,michigan, usa
4500,chevrolet,door,2015,clean vehicle,83279.0,gray,  1g1pc5sb0f7185936,167773417,pennsylvania, usa
27705,ford,f-150,2019,clean vehicle,16600.0,silver,  1ftew1e41kfb69644,167763453,michigan, usa
8000,chevrolet,door,2015,clean vehicle,107971.0,gray,  1gnkrgkd8fj279098,167773421,pennsylvania, usa
25511,ford,f-150,2019,clean vehicle,17801.0,silver,  1ftfw1e43kfb97031,167763454,michigan, usa
7700,chevrolet,colorado,2015,clean vehicle,94150.0,white,  1gchsaea7f1213972,167773422,pennsylvania, usa
29900,ford,f-150,2019,clean vehicle,17159.0,silver,  1ftfw1e53kfc33535,167763457,michigan, usa
7200,chevrolet,van,2015,clean vehicle,80711.0,white,  3n63m0yn5fk720622,167773430,pennsylvania, usa
27502,ford,f-150,2019,clean vehicle,17983.0,red,  1ftew1e55kfb69820,167763461,michigan, usa
4500,chevrolet,door,2013,clean vehicle,119981.0,white,  1gcncpex7dz328593,167773658,pennsylvania, usa
27402,ford,f-150,2019,clean vehicle,17851.0,white,  1ftfw1e52kfb51151,167763463,michigan, usa
1500,chevrolet,sonic,2013,clean vehicle,66079.0,black,  1g1jg6sb3d4251006,167773667,pennsylvania, usa
26602,ford,f-150,2019,clean vehicle,18174.0,white,  1ftew1e42kfb37902,167763464,michigan, usa
10200,chevrolet,sonic,2019,clean vehicle,7654.0,black,  1g1jf5sb0k4122201,167774385,illinois, usa
29900,ford,f-150,2019,clean vehicle,18759.0,black,  1ftfw1e58kfb69878,167763465,michigan, usa
14000,chevrolet,colorado,2019,clean vehicle,11564.0,white,  1gchsbea7k1232845,167774390,illinois, usa
28500,ford,f-150,2019,clean vehicle,18901.0,silver,  1ftew1e50kfb51192,167763509,michigan, usa
8000,chevrolet,door,2016,clean vehicle,86541.0,black,  2g1115s37g9109571,167774914,florida, usa
29809,ford,f-150,2019,clean vehicle,21157.0,silver,  1ftfw1e51kfb70029,167763511,michigan, usa
36900,chevrolet,corvette,2015,clean vehicle,29937.0,black,  1g1yj2d7xf5106236,167775622,florida, usa
26902,ford,f-150,2019,clean vehicle,23964.0,white,  1ftew1e48kfb37905,167763512,michigan, usa
10950,chevrolet,door,2015,clean vehicle,58504.0,red,  2gnalbek5f1140499,167775712,florida, usa
27402,ford,f-150,2019,clean vehicle,20154.0,white,  1ftew1e59kfb37727,167763513,michigan, usa
16900,acura,mdx,2014,clean vehicle,63500.0,silver,  5fryd3h20eb002546,167775829,florida, usa
25600,ford,f-150,2019,clean vehicle,23294.0,silver,  1ftew1ep1kfb50960,167763515,michigan, usa
29700,bmw,series,2016,clean vehicle,24293.0,no_color,  wba7f2c58gge12300,167775994,texas, usa
27702,ford,f-150,2019,clean vehicle,20343.0,red,  1ftew1e47kfb69647,167763518,michigan, usa
13500,buick,encore,2016,clean vehicle,19655.0,red,  kl4cjbsb4gb700424,167775995,texas, usa
27102,ford,f-150,2019,clean vehicle,19100.0,white,  1ftew1e53kfb37982,167763523,michigan, usa
27102,ford,f-150,2019,clean vehicle,20014.0,white,  1ftew1e54kfa00453,167763525,michigan, usa
25811,ford,f-150,2019,clean vehicle,21774.0,black,  1ftew1e59kfb37887,167763526,michigan, usa
26602,ford,f-150,2019,clean vehicle,21201.0,white,  1ftew1e59kfb69755,167763528,michigan, usa
27102,ford,f-150,2019,clean vehicle,21766.0,white,  1ftew1e49kfb96784,167763533,michigan, usa
37500,buick,enclave,2019,clean vehicle,12406.0,gray,  5gaevbkw8kj293388,167778617,wisconsin, usa
26211,ford,flex,2019,clean vehicle,17977.0,blue,  2fmhk6dt1kba21554,167763603,michigan, usa
24205,ford,flex,2019,clean vehicle,22805.0,silver,  2fmhk6d80kba19788,167763604,michigan, usa
37500,cadillac,xt5,2019,clean vehicle,16013.0,black,  1gyknfrs3kz252626,167778629,wisconsin, usa
27111,ford,flex,2019,clean vehicle,14382.0,black,  2fmhk6dt2kba21630,167763606,michigan, usa
27411,ford,flex,2019,clean vehicle,9660.0,black,  2fmhk6dt1kba21571,167763607,michigan, usa
27302,ford,flex,2019,clean vehicle,18969.0,black,  2fmhk6dt2kba19683,167763608,michigan, usa
27202,ford,f-150,2019,clean vehicle,24730.0,gray,  1ftew1ep2kfb70022,167763609,michigan, usa
26311,ford,flex,2019,clean vehicle,15847.0,red,  2fmhk6dt5kba19693,167763612,michigan, usa
26602,ford,f-150,2019,clean vehicle,25009.0,white,  1ftew1e55kfb51169,167763613,michigan, usa
33500,bmw,series,2017,clean vehicle,22115.0,blue,  wbaja7c31hg905802,167779266,wisconsin, usa
27511,ford,flex,2019,clean vehicle,11836.0,white,  2fmhk6dt7kba19548,167763616,michigan, usa
21500,buick,door,2017,clean vehicle,23765.0,red,  1g4zp5ss5hu137398,167779269,wisconsin, usa
27200,ford,f-150,2019,clean vehicle,25508.0,silver,  1ftfw1e40kfb69655,167763620,michigan, usa
26511,ford,flex,2019,clean vehicle,18196.0,red,  2fmhk6dt9kba19695,167763622,michigan, usa
24002,ford,flex,2019,clean vehicle,16106.0,gray,  2fmhk6c81kba19848,167763726,michigan, usa
21500,buick,door,2017,clean vehicle,14907.0,silver,  1g4zp5ss6hu125437,167779273,wisconsin, usa
18511,ford,fusion,2019,clean vehicle,12735.0,gray,  3fa6p0ru0kr211641,167763730,michigan, usa
14000,kia,sorento,2017,clean vehicle,53424.0,black,  5xypgda51hg221253,167119104,connecticut, usa
29000,buick,door,2017,clean vehicle,17940.0,green,  5gakvckd5hj216221,167779277,illinois, usa
23402,ford,flex,2019,clean vehicle,17417.0,gray,  2fmhk6c88kba19846,167763734,michigan, usa
13300,kia,door,2017,clean vehicle,37125.0,no_color,  5xypgda39hg262132,167119105,connecticut, usa
19700,bmw,x3,2017,clean vehicle,61428.0,black,  5uxwx9c51h0t09021,167779278,wisconsin, usa
23211,ford,flex,2019,clean vehicle,17025.0,black,  2fmhk6c85kba19710,167763742,michigan, usa
15500,kia,sorento,2017,clean vehicle,37668.0,red,  5xypgda59hg292944,167119106,connecticut, usa
18111,ford,fusion,2019,clean vehicle,15805.0,black,  3fa6p0ruxkr244131,167763743,michigan, usa
21500,kia,sorento,2017,clean vehicle,43761.0,gray,  5xypkda50hg299327,167119107,connecticut, usa
25511,ford,mustang,2019,clean vehicle,11342.0,gray,  1fatp8uh4k5177265,167763745,michigan, usa
17700,chevrolet,equinox,2017,clean vehicle,35664.0,blue,  2gnaldek2h1500410,167779284,wisconsin, usa
28000,chevrolet,cutaway,2017,clean vehicle,12780.0,white,  1gb3gtcgxh1118909,167779684,illinois, usa
14000,chevrolet,door,2017,clean vehicle,38458.0,blue,  1g1ze5st9hf229260,167779685,wisconsin, usa
21700,chevrolet,door,2017,clean vehicle,34420.0,silver,  1gnkvgkd4hj314704,167779686,wisconsin, usa
13500,chevrolet,door,2017,clean vehicle,46497.0,white,  1g1ze5stxhf257679,167779687,wisconsin, usa
35500,chevrolet,1500,2017,clean vehicle,21268.0,no_color,  3gcuksec0hg271643,167779691,wisconsin, usa
29500,chevrolet,1500,2017,clean vehicle,31029.0,red,  3gcukrec7hg170656,167779692,wisconsin, usa
25300,chevrolet,1500,2017,clean vehicle,40878.0,no_color,  1gcvkrec8hz169908,167779698,wisconsin, usa
21500,chevrolet,1500,2016,clean vehicle,20270.0,silver,  3gcuknec9gg224336,167780069,new jersey, usa
25900,chevrolet,door,2016,clean vehicle,32984.0,blue,  1gcvkrec8gz393856,167780133,wisconsin, usa
35300,chevrolet,door,2016,clean vehicle,75506.0,black,  1gnskckc9gr424401,167780134,wisconsin, usa
13500,chevrolet,door,2016,clean vehicle,39951.0,red,  1g1bg5sm5g7250863,167780135,wisconsin, usa
62000,chevrolet,corvette,2016,clean vehicle,19403.0,white,  1g1yt2d6xg5612796,167780136,illinois, usa
46000,chevrolet,corvette,2016,clean vehicle,4445.0,black,  1g1yj2d70g5122320,167780138,illinois, usa
9000,chevrolet,malibu,2016,clean vehicle,67527.0,gray,  1g1zj5su8gf337274,167780142,wisconsin, usa
25900,chevrolet,door,2016,clean vehicle,33588.0,white,  1gcvkrec7gz392164,167780143,wisconsin, usa
25800,chevrolet,door,2016,clean vehicle,10103.0,no_color,  1gcvkpec7gz283370,167780146,wisconsin, usa
17000,chevrolet,door,2016,clean vehicle,26474.0,gray,  2gnaldek7g6323080,167780152,wisconsin, usa
12800,chevrolet,door,2016,clean vehicle,40253.0,white,  1g1ze5st5gf315602,167780153,wisconsin, usa
47400,chevrolet,3500,2016,clean vehicle,39624.0,red,  1gc4k0c84gf121926,167780154,wisconsin, usa
24400,chevrolet,door,2016,clean vehicle,48705.0,gray,  1gnkvjkd3gj171692,167780194,wisconsin, usa
17100,chevrolet,trax,2016,clean vehicle,19659.0,white,  kl7cjrsb9gb542870,167780202,wisconsin, usa
7400,chevrolet,door,2015,clean vehicle,91299.0,no_color,  1g11c5sl8ff311156,167780454,wisconsin, usa
33100,chevrolet,door,2015,clean vehicle,81614.0,gold,  1gnskckc5fr181703,167780467,wisconsin, usa
22000,chevrolet,trax,2020,clean vehicle,179.0,gray,  3gncjksbxll181398,167781406,california, usa
35000,chevrolet,1500,2019,clean vehicle,5523.0,no_color,  3gcpwaef0kg291601,167781597,california, usa
16500,chevrolet,equinox,2019,clean vehicle,29841.0,silver,  2gnaxkev6k6186886,167781598,california, usa
35300,chevrolet,1500,2019,clean vehicle,8516.0,silver,  1gcuwded5kz124282,167781608,california, usa
26900,chevrolet,traverse,2018,clean vehicle,42941.0,black,  1gnevhkw8jj148388,167781794,missouri, usa
11600,chevrolet,trax,2017,clean vehicle,27498.0,black,  3gncjksb6hl148082,167782868,california, usa
28100,chevrolet,1500,2017,clean vehicle,31141.0,silver,  1gcpcrec9hf242498,167782874,california, usa
27700,chevrolet,1500,2017,clean vehicle,20784.0,white,  1gcvkrec1hz135955,167782875,california, usa
17700,chevrolet,passenger,2017,clean vehicle,52667.0,white,  1gazgpfg0h1169059,167782876,california, usa
16600,chevrolet,volt,2017,clean vehicle,26003.0,no_color,  1g1rc6s56hu177143,167782989,california, usa
63200,chevrolet,corvette,2016,clean vehicle,4266.0,red,  1g1ys2d6xg5609979,167783470,california, usa
36800,chevrolet,door,2015,clean vehicle,32332.0,white,  1gc1kweg8ff170135,167783952,california, usa
19500,chevrolet,passenger,2018,clean vehicle,44333.0,white,  1gazgpfg7j1254194,167786867,texas, usa
38800,chevrolet,tahoe,2019,clean vehicle,36198.0,blue,  1gnskbkc0kr335691,167787086,oklahoma, usa
37500,chevrolet,tahoe,2019,clean vehicle,33331.0,silver,  1gnskbkc1kr164515,167787087,oklahoma, usa
35000,chevrolet,suburban,2019,clean vehicle,43082.0,gray,  1gnskhkcxkr306962,167787091,oklahoma, usa
31100,chevrolet,camaro,2019,clean vehicle,24561.0,gray,  1g1fh1r7xk0140397,167787092,oklahoma, usa
22600,chevrolet,van,2019,clean vehicle,13485.0,white,  1gcwgafgxk1242467,167787096,oklahoma, usa
22400,chevrolet,van,2019,clean vehicle,15524.0,white,  1gcwgafg5k1221297,167787099,oklahoma, usa
22700,chevrolet,van,2019,clean vehicle,8996.0,white,  1gcwgafg9k1240337,167787101,oklahoma, usa
13700,chevrolet,malibu,2019,clean vehicle,47282.0,silver,  1g1zd5st4kf126371,167787112,oklahoma, usa
37100,chevrolet,suburban,2019,clean vehicle,34470.0,black,  1gnskhkcxkr288236,167787113,oklahoma, usa
18500,chevrolet,colorado,2018,clean vehicle,87264.0,green,  1gcgtcen5j1157983,167787277,oregon, usa
18300,chevrolet,2500,2017,clean vehicle,114344.0,white,  1gc2kveg3hz159933,167787341,oregon, usa
19000,chevrolet,2500,2017,clean vehicle,111635.0,white,  1gc2kveg1hz262672,167787345,oregon, usa
18500,chevrolet,1500,2017,clean vehicle,103955.0,white,  3gcukrec0hg249327,167787357,oregon, usa
22500,chevrolet,door,2016,clean vehicle,66640.0,white,  3gcukrec5gg277008,167787423,oregon, usa
14500,chevrolet,door,2014,clean vehicle,122018.0,white,  3gcukrec6eg373324,167787612,oregon, usa
32800,chevrolet,tahoe,2018,clean vehicle,46915.0,gray,  1gnskbkc9jr370082,167787953,oklahoma, usa
12300,chevrolet,malibu,2018,clean vehicle,53599.0,black,  1g1zd5stxjf140841,167787955,oklahoma, usa
19600,chevrolet,1500,2018,clean vehicle,41672.0,gray,  1gcvkreh7jz295386,167787956,oklahoma, usa
13600,chevrolet,malibu,2018,clean vehicle,36047.0,white,  1g1zd5st5jf249837,167787964,oklahoma, usa
7200,chevrolet,spark,2018,clean vehicle,42561.0,red,  kl8cb6sa3jc459211,167787965,oklahoma, usa
19900,chevrolet,1500,2018,clean vehicle,40345.0,white,  1gcvkreh3jz272445,167787966,oklahoma, usa
13000,chevrolet,malibu,2018,clean vehicle,41751.0,gray,  1g1zd5st8jf242655,167787968,oklahoma, usa
19700,chevrolet,door,2016,clean vehicle,27593.0,white,  1gcvkrec0gz118434,167788074,oklahoma, usa
9400,chevrolet,door,2017,clean vehicle,24009.0,blue,  1g1be5sm4h7275597,167788079,oklahoma, usa
23800,chevrolet,1500,2017,clean vehicle,85697.0,white,  3gcukrecxhg319917,167788094,oklahoma, usa
17700,chevrolet,equinox,2019,clean vehicle,25223.0,white,  3gnaxuev8ks588177,167788101,new york, usa
17000,chevrolet,door,2015,clean vehicle,27927.0,white,  2g1ff1e3xf9185411,167788243,oklahoma, usa
14000,chevrolet,door,2014,clean vehicle,135127.0,red,  3gcpcreh4eg204053,167789010,florida, usa
32100,chevrolet,2500,2018,clean vehicle,55532.0,white,  1gc1kvey2jf198038,167789500,pennsylvania, usa
33100,chevrolet,2500,2019,clean vehicle,72172.0,white,  1gc1ksey8kf114255,167789506,pennsylvania, usa
31600,chevrolet,2500,2018,clean vehicle,57751.0,white,  1gc1kvey3jf197819,167789507,pennsylvania, usa
5100,chevrolet,door,2013,clean vehicle,96314.0,gray,  3gnal3ek3ds630172,167789808,pennsylvania, usa
4100,chevrolet,door,2013,clean vehicle,89152.0,blue,  1g1pa5sgxd7225194,167789821,pennsylvania, usa
7200,chevrolet,door,2014,clean vehicle,114660.0,silver,  2gnflfek5e6237636,167790442,texas, usa
12800,chevrolet,1500,2014,clean vehicle,177322.0,white,  3gcuksej4eg356687,167790463,texas, usa
46800,chevrolet,1500,2019,clean vehicle,36423.0,gray,  1gcuyhel9kz240206,167790796,nebraska, usa
21800,chevrolet,van,2019,clean vehicle,23759.0,white,  1gcwgafg7k1222516,167790802,missouri, usa
3000,chevrolet,door,2013,clean vehicle,120667.0,gray,  1g1jc6sh6d4127084,167790930,texas, usa
22500,chevrolet,colorado,2017,clean vehicle,65344.0,red,  1gcgtcen1h1148658,167791423,indiana, usa
35300,chevrolet,suburban,2018,clean vehicle,51347.0,black,  1gnskhkc5jr243896,167791881,missouri, usa
16500,chevrolet,volt,2017,clean vehicle,52322.0,black,  1g1rd6s59hu201853,167792181,oklahoma, usa
33000,chevrolet,door,2017,clean vehicle,67620.0,black,  1gnskbkc6hr132085,167792186,missouri, usa
31500,chevrolet,1500,2017,clean vehicle,59965.0,black,  3gcuktec6hg222226,167792192,missouri, usa
34500,chevrolet,1500,2017,clean vehicle,28739.0,silver,  3gcuksec3hg222744,167792196,missouri, usa
8000,chevrolet,trax,2016,clean vehicle,77429.0,silver,  kl7cjpsb3gb750120,167792654,west virginia, usa
25000,chevrolet,1500,2017,clean vehicle,20847.0,white,  3gcukrec6hg356561,167792660,west virginia, usa
10700,chevrolet,trax,2016,clean vehicle,44280.0,red,  3gncjnsb1gl264970,167792666,west virginia, usa
13400,chevrolet,door,2016,clean vehicle,86031.0,silver,  2g1145s39g9185641,167792677,west virginia, usa
16500,chevrolet,equinox,2019,clean vehicle,7622.0,gold,  2gnaxhev8k6108774,167792678,west virginia, usa
34000,chevrolet,traverse,2019,clean vehicle,8067.0,white,  1gnevhkw9kj129253,167792679,west virginia, usa
14100,chevrolet,trax,2018,clean vehicle,16502.0,white,  kl7cjpsbxjb710284,167792685,west virginia, usa
38600,chevrolet,1500,2019,clean vehicle,20681.0,black,  1gcuyged0kz114660,167792700,west virginia, usa
9100,chevrolet,door,2016,clean vehicle,54655.0,blue,  1g1pe5sb4g7168780,167792789,missouri, usa
8600,chevrolet,door,2016,clean vehicle,57825.0,blue,  1g1pe5sb1g7193233,167792796,missouri, usa
22000,chevrolet,door,2016,clean vehicle,58856.0,white,  3gcpcrec6gg235750,167792906,oklahoma, usa
8900,chevrolet,colorado,2015,clean vehicle,85072.0,white,  1gchsaea3f1218425,167793027,west virginia, usa
15500,chevrolet,door,2015,clean vehicle,79506.0,red,  1gcrcpehxfz272176,167793029,west virginia, usa
3300,chevrolet,door,2015,clean vehicle,85301.0,silver,  1g1pg5sbxf7249436,167793038,west virginia, usa
29000,chevrolet,1500,2015,clean vehicle,69377.0,brown,  3gcuksej3fg195122,167793216,missouri, usa
17300,chevrolet,equinox,2020,clean vehicle,15577.0,black,  3gnaxkev2ll125886,167796069,nevada, usa
30500,chevrolet,traverse,2020,clean vehicle,23470.0,silver,  1gnerhkw7lj115518,167796080,nevada, usa
25000,chevrolet,impala,2020,clean vehicle,18715.0,silver,  1g1105s31lu100901,167796081,nevada, usa
2800,chevrolet,cruze,2012,clean vehicle,61258.0,white,  1g1pl5sc7c7367895,167723306,illinois, usa
3300,chevrolet,door,2012,clean vehicle,131791.0,no_color,  1gnkvjedxcj172991,167723310,illinois, usa
36400,chevrolet,suburban,2019,clean vehicle,35705.0,silver,  1gnskhkcxkr139079,167796192,nevada, usa
34800,chevrolet,suburban,2019,clean vehicle,48982.0,silver,  1gnskhkc2kr158368,167796193,nevada, usa
20700,chevrolet,ld,2019,clean vehicle,33745.0,white,  2gcrcpec4k1155751,167796194,nevada, usa
32200,chevrolet,suburban,2019,clean vehicle,42267.0,silver,  1gnschkc9kr204131,167796196,nevada, usa
35300,chevrolet,tahoe,2019,clean vehicle,46863.0,black,  1gnskbkc9kr143993,167796197,nevada, usa
33500,chevrolet,suburban,2019,clean vehicle,36443.0,white,  1gnschkc2kr124931,167796200,nevada, usa
13700,chevrolet,impala,2019,clean vehicle,14939.0,blue,  2g11z5s30k9137729,167796203,nevada, usa
15900,chevrolet,malibu,2019,clean vehicle,22026.0,black,  1g1zd5st0kf187281,167796205,nevada, usa
33200,chevrolet,suburban,2019,clean vehicle,38278.0,black,  1gnschkc9kr201844,167796206,nevada, usa
35500,chevrolet,suburban,2019,clean vehicle,46149.0,silver,  1gnskhkc1kr203879,167796209,nevada, usa
29800,chevrolet,suburban,2018,clean vehicle,48427.0,silver,  1gnschkc6jr106222,167798080,nevada, usa
29800,chevrolet,suburban,2018,clean vehicle,48807.0,gray,  1gnschkc1jr387653,167798092,nevada, usa
29500,chevrolet,suburban,2018,clean vehicle,52618.0,silver,  1gnschkc1jr235923,167798097,nevada, usa
30300,chevrolet,suburban,2018,clean vehicle,46494.0,white,  1gnschkc5jr280816,167798100,nevada, usa
24300,chevrolet,1500,2018,clean vehicle,56296.0,black,  3gcukreh2jg284677,167798290,new york, usa
29800,chevrolet,suburban,2017,clean vehicle,33909.0,silver,  1gnschkc4hr206149,167798808,nevada, usa
29800,chevrolet,suburban,2017,clean vehicle,33028.0,white,  1gnschkc3hr133923,167798818,nevada, usa
27500,chevrolet,camaro,2016,clean vehicle,44653.0,white,  1g1fh1r79g0149647,167799194,nevada, usa
10800,chevrolet,door,2017,clean vehicle,80516.0,gray,  2gnfleek2h6351253,167799346,new jersey, usa
11500,chevrolet,van,2017,clean vehicle,105151.0,white,  1gcwgaff8h1120366,167799354,new jersey, usa
10400,chevrolet,van,2017,clean vehicle,78368.0,white,  3n63m0yn6hk696088,167799356,new jersey, usa
11400,chevrolet,equinox,2018,clean vehicle,78956.0,white,  2gnaxsevxj6292207,167799451,florida, usa
11400,chevrolet,equinox,2018,clean vehicle,88564.0,white,  2gnaxsev1j6218321,167799460,florida, usa
8000,chevrolet,door,2015,clean vehicle,78800.0,white,  1g11b5sl5ff135735,167799518,nevada, usa
3000,chevrolet,door,2012,clean vehicle,111856.0,white,  1gccsbf92c8121126,167733652,california, usa
25000,chevrolet,door,2015,clean vehicle,80946.0,black,  3gcuksec6fg382971,167799527,nevada, usa
12300,chevrolet,traverse,2017,clean vehicle,83168.0,gray,  1gnkrfed3hj217603,167799559,new york, usa
14100,chevrolet,traverse,2017,clean vehicle,58606.0,white,  1gnkrfed7hj307708,167799560,new york, usa
9000,chevrolet,van,2014,clean vehicle,82020.0,white,  1gcsgafx9e1173192,167799763,nevada, usa
4200,chevrolet,door,2014,clean vehicle,102500.0,black,  1g1p75sz3e7332279,167799775,nevada, usa
22500,chevrolet,van,2019,clean vehicle,8150.0,white,  1gcwgafg5k1229335,167799922,texas, usa
22600,chevrolet,van,2019,clean vehicle,6159.0,white,  1gcwgafg1k1229638,167799926,texas, usa
22600,chevrolet,van,2019,clean vehicle,5938.0,white,  1gcwgafg2k1222357,167799930,texas, usa
22500,chevrolet,van,2019,clean vehicle,9019.0,white,  1gcwgafg3k1232427,167799936,texas, usa
10200,chevrolet,malibu,2018,clean vehicle,45836.0,white,  1g1zd5stxjf175198,167800168,texas, usa
42700,chevrolet,3500,2016,clean vehicle,60215.0,white,  1gc4k1e88gf118806,167800375,texas, usa
21200,chevrolet,tahoe,2015,clean vehicle,125507.0,white,  1gnscckc9fr715640,167800438,texas, usa
22700,chevrolet,door,2016,clean vehicle,90944.0,white,  1gnscbkc6gr432916,167800443,texas, usa
22000,chevrolet,tahoe,2015,clean vehicle,82785.0,gray,  1gnscakc0fr161697,167800450,texas, usa
9600,chevrolet,1500,2014,clean vehicle,150525.0,white,  3gcpcpeh2eg231868,167800600,texas, usa
10500,chevrolet,door,2013,clean vehicle,112267.0,silver,  1gcrcrea5dz179299,167800641,texas, usa
6700,chevrolet,door,2013,clean vehicle,139394.0,white,  1gb3czcg3df161404,167800646,texas, usa
14200,chevrolet,door,2013,clean vehicle,82543.0,black,  3gcpcse09dg282246,167800650,texas, usa
15500,chevrolet,equinox,2019,clean vehicle,13532.0,white,  2gnaxkev1k6296972,167801090,florida, usa
35100,chevrolet,1500,2018,clean vehicle,14751.0,blue,  3gcukrec2jg216609,167801202,kansas, usa
26300,chevrolet,camaro,2018,clean vehicle,11150.0,gray,  1g1fb1rx5j0103693,167801223,kansas, usa
15700,chevrolet,colorado,2016,clean vehicle,91248.0,white,  1gcgtce36g1387412,167801228,new jersey, usa
17600,chevrolet,1500,2016,clean vehicle,65336.0,white,  1gcvkneh3gz336629,167801344,new jersey, usa
18600,chevrolet,1500,2016,clean vehicle,48974.0,white,  1gcvkneh7gz158854,167801351,new jersey, usa
19100,chevrolet,1500,2016,clean vehicle,40011.0,white,  1gcvkneh1gz235878,167801359,new jersey, usa
15200,chevrolet,equinox,2019,clean vehicle,37444.0,black,  2gnaxkev2k6183550,167801831,north carolina, usa
16100,chevrolet,equinox,2019,clean vehicle,43199.0,white,  2gnaxuev0k6196714,167801832,north carolina, usa
14800,chevrolet,equinox,2019,clean vehicle,43589.0,charcoal,  2gnaxkevxk6199639,167801834,north carolina, usa
16700,chevrolet,equinox,2019,clean vehicle,32870.0,charcoal,  2gnaxuev8k6190062,167801835,north carolina, usa
15300,chevrolet,equinox,2019,clean vehicle,38826.0,charcoal,  2gnaxkev7k6197637,167801836,north carolina, usa
16500,chevrolet,equinox,2019,clean vehicle,33739.0,charcoal,  2gnaxuev3k6169765,167801838,north carolina, usa
19600,chevrolet,passenger,2019,clean vehicle,35309.0,white,  1gazgpfgxk1197071,167801927,north carolina, usa
15200,chevrolet,impala,2019,clean vehicle,32248.0,red,  1g11z5sa4ku113760,167801930,north carolina, usa
