price,brand,model,year,title_status,mileage,color,vin,lot,state,country
30000,buick,door,2017,clean vehicle,17940.0,green,  5gakvckd5hj216221,167779277,illinois, usa
24402,ford,flex,2019,clean vehicle,17417.0,gray,  2fmhk6c88kba19846,167763734,michigan, usa
14300,kia,door,2017,clean vehicle,37125.0,no_color,  5xypgda39hg262132,167119105,connecticut, usa
20700,bmw,x3,2017,clean vehicle,61428.0,black,  5uxwx9c51h0t09021,167779278,wisconsin, usa
24211,ford,flex,2019,clean vehicle,17025.0,black,  2fmhk6c85kba19710,167763742,michigan, usa
16500,kia,sorento,2017,clean vehicle,37668.0,red,  5xypgda59hg292944,167119106,connecticut, usa
19111,ford,fusion,2019,clean vehicle,15805.0,black,  3fa6p0ruxkr244131,167763743,michigan, usa
22500,kia,sorento,2017,clean vehicle,43761.0,gray,  5xypkda50hg299327,167119107,connecticut, usa
26511,ford,mustang,2019,clean vehicle,11342.0,gray,  1fatp8uh4k5177265,167763745,michigan, usa
18700,chevrolet,equinox,2017,clean vehicle,35664.0,blue,  2gnaldek2h1500410,167779284,wisconsin, usa
29000,chevrolet,cutaway,2017,clean vehicle,12780.0,white,  1gb3gtcgxh1118909,167779684,illinois, usa
15000,chevrolet,door,2017,clean vehicle,38458.0,blue,  1g1ze5st9hf229260,167779685,wisconsin, usa
22700,chevrolet,door,2017,clean vehicle,34420.0,silver,  1gnkvgkd4hj314704,167779686,wisconsin, usa
14500,chevrolet,door,2017,clean vehicle,46497.0,white,  1g1ze5stxhf257679,167779687,wisconsin, usa
36500,chevrolet,1500,2017,clean vehicle,21268.0,no_color,  3gcuksec0hg271643,167779691,wisconsin, usa
30500,chevrolet,1500,2017,clean vehicle,31029.0,red,  3gcukrec7hg170656,167779692,wisconsin, usa
26300,chevrolet,1500,2017,clean vehicle,40878.0,no_color,  1gcvkrec8hz169908,167779698,wisconsin, usa
22500,chevrolet,1500,2016,clean vehicle,20270.0,silver,  3gcuknec9gg224336,167780069,new jersey, usa
26900,chevrolet,door,2016,clean vehicle,32984.0,blue,  1gcvkrec8gz393856,167780133,wisconsin, usa
36300,chevrolet,door,2016,clean vehicle,75506.0,black,  1gnskckc9gr424401,167780134,wisconsin, usa
14500,chevrolet,door,2016,clean vehicle,39951.0,red,  1g1bg5sm5g7250863,167780135,wisconsin, usa
63000,chevrolet,corvette,2016,clean vehicle,19403.0,white,  1g1yt2d6xg5612796,167780136,illinois, usa
47000,chevrolet,corvette,2016,clean vehicle,4445.0,black,  1g1yj2d70g5122320,167780138,illinois, usa
10000,chevrolet,malibu,2016,clean vehicle,67527.0,gray,  1g1zj5su8gf337274,167780142,wisconsin, usa
26900,chevrolet,door,2016,clean vehicle,33588.0,white,  1gcvkrec7gz392164,167780143,wisconsin, usa
26800,chevrolet,door,2016,clean vehicle,10103.0,no_color,  1gcvkpec7gz283370,167780146,wisconsin, usa
18000,chevrolet,door,2016,clean vehicle,26474.0,gray,  2gnaldek7g6323080,167780152,wisconsin, usa
13800,chevrolet,door,2016,clean vehicle,40253.0,white,  1g1ze5st5gf315602,167780153,wisconsin, usa
48400,chevrolet,3500,2016,clean vehicle,39624.0,red,  1gc4k0c84gf121926,167780154,wisconsin, usa
25400,chevrolet,door,2016,clean vehicle,48705.0,gray,  1gnkvjkd3gj171692,167780194,wisconsin, usa
18100,chevrolet,trax,2016,clean vehicle,19659.0,white,  kl7cjrsb9gb542870,167780202,wisconsin, usa
8400,chevrolet,door,2015,clean vehicle,91299.0,no_color,  1g11c5sl8ff311156,167780454,wisconsin, usa
34100,chevrolet,door,2015,clean vehicle,81614.0,gold,  1gnskckc5fr181703,167780467,wisconsin, usa
23000,chevrolet,trax,2020,clean vehicle,179.0,gray,  3gncjksbxll181398,167781406,california, usa
36000,chevrolet,1500,2019,clean vehicle,5523.0,no_color,  3gcpwaef0kg291601,167781597,california, usa
17500,chevrolet,equinox,2019,clean vehicle,29841.0,silver,  2gnaxkev6k6186886,167781598,california, usa
36300,chevrolet,1500,2019,clean vehicle,8516.0,silver,  1gcuwded5kz124282,167781608,california, usa
27900,chevrolet,traverse,2018,clean vehicle,42941.0,black,  1gnevhkw8jj148388,167781794,missouri, usa
12600,chevrolet,trax,2017,clean vehicle,27498.0,black,  3gncjksb6hl148082,167782868,california, usa
29100,chevrolet,1500,2017,clean vehicle,31141.0,silver,  1gcpcrec9hf242498,167782874,california, usa
28700,chevrolet,1500,2017,clean vehicle,20784.0,white,  1gcvkrec1hz135955,167782875,california, usa
18700,chevrolet,passenger,2017,clean vehicle,52667.0,white,  1gazgpfg0h1169059,167782876,california, usa
17600,chevrolet,volt,2017,clean vehicle,26003.0,no_color,  1g1rc6s56hu177143,167782989,california, usa
64200,chevrolet,corvette,2016,clean vehicle,4266.0,red,  1g1ys2d6xg5609979,167783470,california, usa
37800,chevrolet,door,2015,clean vehicle,32332.0,white,  1gc1kweg8ff170135,167783952,california, usa
20500,chevrolet,passenger,2018,clean vehicle,44333.0,white,  1gazgpfg7j1254194,167786867,texas, usa
39800,chevrolet,tahoe,2019,clean vehicle,36198.0,blue,  1gnskbkc0kr335691,167787086,oklahoma, usa
38500,chevrolet,tahoe,2019,clean vehicle,33331.0,silver,  1gnskbkc1kr164515,167787087,oklahoma, usa
36000,chevrolet,suburban,2019,clean vehicle,43082.0,gray,  1gnskhkcxkr306962,167787091,oklahoma, usa
32100,chevrolet,camaro,2019,clean vehicle,24561.0,gray,  1g1fh1r7xk0140397,167787092,oklahoma, usa
23600,chevrolet,van,2019,clean vehicle,13485.0,white,  1gcwgafgxk1242467,167787096,oklahoma, usa
23400,chevrolet,van,2019,clean vehicle,15524.0,white,  1gcwgafg5k1221297,167787099,oklahoma, usa
23700,chevrolet,van,2019,clean vehicle,8996.0,white,  1gcwgafg9k1240337,167787101,oklahoma, usa
14700,chevrolet,malibu,2019,clean vehicle,47282.0,silver,  1g1zd5st4kf126371,167787112,oklahoma, usa
38100,chevrolet,suburban,2019,clean vehicle,34470.0,black,  1gnskhkcxkr288236,167787113,oklahoma, usa
19500,chevrolet,colorado,2018,clean vehicle,87264.0,green,  1gcgtcen5j1157983,167787277,oregon, usa
19300,chevrolet,2500,2017,clean vehicle,114344.0,white,  1gc2kveg3hz159933,167787341,oregon, usa
20000,chevrolet,2500,2017,clean vehicle,111635.0,white,  1gc2kveg1hz262672,167787345,oregon, usa
19500,chevrolet,1500,2017,clean vehicle,103955.0,white,  3gcukrec0hg249327,167787357,oregon, usa
23500,chevrolet,door,2016,clean vehicle,66640.0,white,  3gcukrec5gg277008,167787423,oregon, usa
15500,chevrolet,door,2014,clean vehicle,122018.0,white,  3gcukrec6eg373324,167787612,oregon, usa
33800,chevrolet,tahoe,2018,clean vehicle,46915.0,gray,  1gnskbkc9jr370082,167787953,oklahoma, usa
13300,chevrolet,malibu,2018,clean vehicle,53599.0,black,  1g1zd5stxjf140841,167787955,oklahoma, usa
20600,chevrolet,1500,2018,clean vehicle,41672.0,gray,  1gcvkreh7jz295386,167787956,oklahoma, usa
14600,chevrolet,malibu,2018,clean vehicle,36047.0,white,  1g1zd5st5jf249837,167787964,oklahoma, usa
8200,chevrolet,spark,2018,clean vehicle,42561.0,red,  kl8cb6sa3jc459211,167787965,oklahoma, usa
20900,chevrolet,1500,2018,clean vehicle,40345.0,white,  1gcvkreh3jz272445,167787966,oklahoma, usa
14000,chevrolet,malibu,2018,clean vehicle,41751.0,gray,  1g1zd5st8jf242655,167787968,oklahoma, usa
20700,chevrolet,door,2016,clean vehicle,27593.0,white,  1gcvkrec0gz118434,167788074,oklahoma, usa
10400,chevrolet,door,2017,clean vehicle,24009.0,blue,  1g1be5sm4h7275597,167788079,oklahoma, usa
24800,chevrolet,1500,2017,clean vehicle,85697.0,white,  3gcukrecxhg319917,167788094,oklahoma, usa
18700,chevrolet,equinox,2019,clean vehicle,25223.0,white,  3gnaxuev8ks588177,167788101,new york, usa
18000,chevrolet,door,2015,clean vehicle,27927.0,white,  2g1ff1e3xf9185411,167788243,oklahoma, usa
15000,chevrolet,door,2014,clean vehicle,135127.0,red,  3gcpcreh4eg204053,167789010,florida, usa
33100,chevrolet,2500,2018,clean vehicle,55532.0,white,  1gc1kvey2jf198038,167789500,pennsylvania, usa
34100,chevrolet,2500,2019,clean vehicle,72172.0,white,  1gc1ksey8kf114255,167789506,pennsylvania, usa
32600,chevrolet,2500,2018,clean vehicle,57751.0,white,  1gc1kvey3jf197819,167789507,pennsylvania, usa
6100,chevrolet,door,2013,clean vehicle,96314.0,gray,  3gnal3ek3ds630172,167789808,pennsylvania, usa
5100,chevrolet,door,2013,clean vehicle,89152.0,blue,  1g1pa5sgxd7225194,167789821,pennsylvania, usa
8200,chevrolet,door,2014,clean vehicle,114660.0,silver,  2gnflfek5e6237636,167790442,texas, usa
13800,chevrolet,1500,2014,clean vehicle,177322.0,white,  3gcuksej4eg356687,167790463,texas, usa
47800,chevrolet,1500,2019,clean vehicle,36423.0,gray,  1gcuyhel9kz240206,167790796,nebraska, usa
22800,chevrolet,van,2019,clean vehicle,23759.0,white,  1gcwgafg7k1222516,167790802,missouri, usa
4000,chevrolet,door,2013,clean vehicle,120667.0,gray,  1g1jc6sh6d4127084,167790930,texas, usa
23500,chevrolet,colorado,2017,clean vehicle,65344.0,red,  1gcgtcen1h1148658,167791423,indiana, usa
36300,chevrolet,suburban,2018,clean vehicle,51347.0,black,  1gnskhkc5jr243896,167791881,missouri, usa
17500,chevrolet,volt,2017,clean vehicle,52322.0,black,  1g1rd6s59hu201853,167792181,oklahoma, usa
34000,chevrolet,door,2017,clean vehicle,67620.0,black,  1gnskbkc6hr132085,167792186,missouri, usa
32500,chevrolet,1500,2017,clean vehicle,59965.0,black,  3gcuktec6hg222226,167792192,missouri, usa
35500,chevrolet,1500,2017,clean vehicle,28739.0,silver,  3gcuksec3hg222744,167792196,missouri, usa
9000,chevrolet,trax,2016,clean vehicle,77429.0,silver,  kl7cjpsb3gb750120,167792654,west virginia, usa
26000,chevrolet,1500,2017,clean vehicle,20847.0,white,  3gcukrec6hg356561,167792660,west virginia, usa
11700,chevrolet,trax,2016,clean vehicle,44280.0,red,  3gncjnsb1gl264970,167792666,west virginia, usa
14400,chevrolet,door,2016,clean vehicle,86031.0,silver,  2g1145s39g9185641,167792677,west virginia, usa
17500,chevrolet,equinox,2019,clean vehicle,7622.0,gold,  2gnaxhev8k6108774,167792678,west virginia, usa
35000,chevrolet,traverse,2019,clean vehicle,8067.0,white,  1gnevhkw9kj129253,167792679,west virginia, usa
15100,chevrolet,trax,2018,clean vehicle,16502.0,white,  kl7cjpsbxjb710284,167792685,west virginia, usa
39600,chevrolet,1500,2019,clean vehicle,20681.0,black,  1gcuyged0kz114660,167792700,west virginia, usa
10100,chevrolet,door,2016,clean vehicle,54655.0,blue,  1g1pe5sb4g7168780,167792789,missouri, usa
9600,chevrolet,door,2016,clean vehicle,57825.0,blue,  1g1pe5sb1g7193233,167792796,missouri, usa
23000,chevrolet,door,2016,clean vehicle,58856.0,white,  3gcpcrec6gg235750,167792906,oklahoma, usa
9900,chevrolet,colorado,2015,clean vehicle,85072.0,white,  1gchsaea3f1218425,167793027,west virginia, usa
16500,chevrolet,door,2015,clean vehicle,79506.0,red,  1gcrcpehxfz272176,167793029,west virginia, usa
4300,chevrolet,door,2015,clean vehicle,85301.0,silver,  1g1pg5sbxf7249436,167793038,west virginia, usa
30000,chevrolet,1500,2015,clean vehicle,69377.0,brown,  3gcuksej3fg195122,167793216,missouri, usa
18300,chevrolet,equinox,2020,clean vehicle,15577.0,black,  3gnaxkev2ll125886,167796069,nevada, usa
31500,chevrolet,traverse,2020,clean vehicle,23470.0,silver,  1gnerhkw7lj115518,167796080,nevada, usa
26000,chevrolet,impala,2020,clean vehicle,18715.0,silver,  1g1105s31lu100901,167796081,nevada, usa
3800,chevrolet,cruze,2012,clean vehicle,61258.0,white,  1g1pl5sc7c7367895,167723306,illinois, usa
4300,chevrolet,door,2012,clean vehicle,131791.0,no_color,  1gnkvjedxcj172991,167723310,illinois, usa
37400,chevrolet,suburban,2019,clean vehicle,35705.0,silver,  1gnskhkcxkr139079,167796192,nevada, usa
35800,chevrolet,suburban,2019,clean vehicle,48982.0,silver,  1gnskhkc2kr158368,167796193,nevada, usa
21700,chevrolet,ld,2019,clean vehicle,33745.0,white,  2gcrcpec4k1155751,167796194,nevada, usa
33200,chevrolet,suburban,2019,clean vehicle,42267.0,silver,  1gnschkc9kr204131,167796196,nevada, usa
36300,chevrolet,tahoe,2019,clean vehicle,46863.0,black,  1gnskbkc9kr143993,167796197,nevada, usa
34500,chevrolet,suburban,2019,clean vehicle,36443.0,white,  1gnschkc2kr124931,167796200,nevada, usa
14700,chevrolet,impala,2019,clean vehicle,14939.0,blue,  2g11z5s30k9137729,167796203,nevada, usa
16900,chevrolet,malibu,2019,clean vehicle,22026.0,black,  1g1zd5st0kf187281,167796205,nevada, usa
34200,chevrolet,suburban,2019,clean vehicle,38278.0,black,  1gnschkc9kr201844,167796206,nevada, usa
36500,chevrolet,suburban,2019,clean vehicle,46149.0,silver,  1gnskhkc1kr203879,167796209,nevada, usa
30800,chevrolet,suburban,2018,clean vehicle,48427.0,silver,  1gnschkc6jr106222,167798080,nevada, usa
30800,chevrolet,suburban,2018,clean vehicle,48807.0,gray,  1gnschkc1jr387653,167798092,nevada, usa
30500,chevrolet,suburban,2018,clean vehicle,52618.0,silver,  1gnschkc1jr235923,167798097,nevada, usa
31300,chevrolet,suburban,2018,clean vehicle,46494.0,white,  1gnschkc5jr280816,167798100,nevada, usa
25300,chevrolet,1500,2018,clean vehicle,56296.0,black,  3gcukreh2jg284677,167798290,new york, usa
30800,chevrolet,suburban,2017,clean vehicle,33909.0,silver,  1gnschkc4hr206149,167798808,nevada, usa
30800,chevrolet,suburban,2017,clean vehicle,33028.0,white,  1gnschkc3hr133923,167798818,nevada, usa
28500,chevrolet,camaro,2016,clean vehicle,44653.0,white,  1g1fh1r79g0149647,167799194,nevada, usa
11800,chevrolet,door,2017,clean vehicle,80516.0,gray,  2gnfleek2h6351253,167799346,new jersey, usa
12500,chevrolet,van,2017,clean vehicle,105151.0,white,  1gcwgaff8h1120366,167799354,new jersey, usa
11400,chevrolet,van,2017,clean vehicle,78368.0,white,  3n63m0yn6hk696088,167799356,new jersey, usa
12400,chevrolet,equinox,2018,clean vehicle,78956.0,white,  2gnaxsevxj6292207,167799451,florida, usa
12400,chevrolet,equinox,2018,clean vehicle,88564.0,white,  2gnaxsev1j6218321,167799460,florida, usa
9000,chevrolet,door,2015,clean vehicle,78800.0,white,  1g11b5sl5ff135735,167799518,nevada, usa
4000,chevrolet,door,2012,clean vehicle,111856.0,white,  1gccsbf92c8121126,167733652,california, usa
26000,chevrolet,door,2015,clean vehicle,80946.0,black,  3gcuksec6fg382971,167799527,nevada, usa
13300,chevrolet,traverse,2017,clean vehicle,83168.0,gray,  1gnkrfed3hj217603,167799559,new york, usa
15100,chevrolet,traverse,2017,clean vehicle,58606.0,white,  1gnkrfed7hj307708,167799560,new york, usa
10000,chevrolet,van,2014,clean vehicle,82020.0,white,  1gcsgafx9e1173192,167799763,nevada, usa
5200,chevrolet,door,2014,clean vehicle,102500.0,black,  1g1p75sz3e7332279,167799775,nevada, usa
23500,chevrolet,van,2019,clean vehicle,8150.0,white,  1gcwgafg5k1229335,167799922,texas, usa
23600,chevrolet,van,2019,clean vehicle,6159.0,white,  1gcwgafg1k1229638,167799926,texas, usa
23600,chevrolet,van,2019,clean vehicle,5938.0,white,  1gcwgafg2k1222357,167799930,texas, usa
23500,chevrolet,van,2019,clean vehicle,9019.0,white,  1gcwgafg3k1232427,167799936,texas, usa
11200,chevrolet,malibu,2018,clean vehicle,45836.0,white,  1g1zd5stxjf175198,167800168,texas, usa
43700,chevrolet,3500,2016,clean vehicle,60215.0,white,  1gc4k1e88gf118806,167800375,texas, usa
22200,chevrolet,tahoe,2015,clean vehicle,125507.0,white,  1gnscckc9fr715640,167800438,texas, usa
23700,chevrolet,door,2016,clean vehicle,90944.0,white,  1gnscbkc6gr432916,167800443,texas, usa
23000,chevrolet,tahoe,2015,clean vehicle,82785.0,gray,  1gnscakc0fr161697,167800450,texas, usa
10600,chevrolet,1500,2014,clean vehicle,150525.0,white,  3gcpcpeh2eg231868,167800600,texas, usa
11500,chevrolet,door,2013,clean vehicle,112267.0,silver,  1gcrcrea5dz179299,167800641,texas, usa
7700,chevrolet,door,2013,clean vehicle,139394.0,white,  1gb3czcg3df161404,167800646,texas, usa
15200,chevrolet,door,2013,clean vehicle,82543.0,black,  3gcpcse09dg282246,167800650,texas, usa
16500,chevrolet,equinox,2019,clean vehicle,13532.0,white,  2gnaxkev1k6296972,167801090,florida, usa
36100,chevrolet,1500,2018,clean vehicle,14751.0,blue,  3gcukrec2jg216609,167801202,kansas, usa
27300,chevrolet,camaro,2018,clean vehicle,11150.0,gray,  1g1fb1rx5j0103693,167801223,kansas, usa
16700,chevrolet,colorado,2016,clean vehicle,91248.0,white,  1gcgtce36g1387412,167801228,new jersey, usa
18600,chevrolet,1500,2016,clean vehicle,65336.0,white,  1gcvkneh3gz336629,167801344,new jersey, usa
19600,chevrolet,1500,2016,clean vehicle,48974.0,white,  1gcvkneh7gz158854,167801351,new jersey, usa
20100,chevrolet,1500,2016,clean vehicle,40011.0,white,  1gcvkneh1gz235878,167801359,new jersey, usa
16200,chevrolet,equinox,2019,clean vehicle,37444.0,black,  2gnaxkev2k6183550,167801831,north carolina, usa
17100,chevrolet,equinox,2019,clean vehicle,43199.0,white,  2gnaxuev0k6196714,167801832,north carolina, usa
15800,chevrolet,equinox,2019,clean vehicle,43589.0,charcoal,  2gnaxkevxk6199639,167801834,north carolina, usa
17700,chevrolet,equinox,2019,clean vehicle,32870.0,charcoal,  2gnaxuev8k6190062,167801835,north carolina, usa
16300,chevrolet,equinox,2019,clean vehicle,38826.0,charcoal,  2gnaxkev7k6197637,167801836,north carolina, usa
17500,chevrolet,equinox,2019,clean vehicle,33739.0,charcoal,  2gnaxuev3k6169765,167801838,north carolina, usa
20600,chevrolet,passenger,2019,clean vehicle,35309.0,white,  1gazgpfgxk1197071,167801927,north carolina, usa
16200,chevrolet,impala,2019,clean vehicle,32248.0,red,  1g11z5sa4ku113760,167801930,north carolina, usa
16000,chevrolet,impala,2019,clean vehicle,36165.0,silver,  1g11z5sa7ku117222,167801932,north carolina, usa
16500,chevrolet,impala,2019,clean vehicle,29922.0,charcoal,  2g11z5saxk9120208,167801934,north carolina, usa
16700,chevrolet,impala,2019,clean vehicle,26848.0,silver,  2g11z5sa5k9140950,167801935,north carolina, usa
15800,chevrolet,impala,2019,clean vehicle,41163.0,charcoal,  2g11z5sa8k9139310,167801936,north carolina, usa
10200,chevrolet,cruze,2017,clean vehicle,32856.0,red,  3g1be6sm0hs561566,167802090,north carolina, usa
9200,chevrolet,impala,2017,clean vehicle,100315.0,black,  1g1105sa9hu160835,167802211,north carolina, usa
12400,chevrolet,door,2013,clean vehicle,91638.0,silver,  1gc2kvcg8dz256073,167803268,new jersey, usa
7500,chevrolet,door,2015,clean vehicle,83173.0,white,  1g11c5sl0ff208474,167803692,north carolina, usa
12500,chevrolet,door,2014,clean vehicle,94356.0,gray,  1gnkvgkd3ej113338,167803935,north carolina, usa
24800,chevrolet,door,2015,clean vehicle,85792.0,black,  1gnscbkc0fr109217,167804275,florida, usa
9900,chevrolet,door,2014,clean vehicle,129068.0,white,  1gnkrgkd3ej285342,167804714,florida, usa
29300,chevrolet,ld,2019,clean vehicle,27665.0,red,  2gcvkpec1k1124569,167805479,indiana, usa
28300,chevrolet,ld,2019,clean vehicle,25427.0,black,  2gcvkpec4k1105269,167805483,indiana, usa
4500,chevrolet,door,2013,clean vehicle,78198.0,gray,  1g11c5saxdf350889,167617243,new jersey, usa
29300,chevrolet,colorado,2020,clean vehicle,13886.0,silver,  1gcgtcen7l1101496,167805497,indiana, usa
19300,chevrolet,impala,2019,clean vehicle,34538.0,silver,  2g11z5s37k9134455,167805500,indiana, usa
23500,dodge,charger,2018,clean vehicle,20575.0,silver,  2c3cdxjg1jh292507,167766487,wisconsin, usa
23500,dodge,charger,2018,clean vehicle,26026.0,gray,  2c3cdxjg4jh292503,167766491,wisconsin, usa
9300,dodge,door,2012,clean vehicle,99015.0,gray,  1c6rd7ft0cs326533,167766587,wisconsin, usa
17500,dodge,caravan,2019,clean vehicle,27327.0,gray,  2c4rdgeg4kr682965,167766650,nebraska, usa
15500,dodge,journey,2019,clean vehicle,30229.0,silver,  3c4pdcgg9kt700676,167766667,nebraska, usa
31000,dodge,charger,2019,clean vehicle,43294.0,white,  2c3cdxjg2kh630921,167766742,ontario, canada
31000,dodge,charger,2019,clean vehicle,54309.0,orange,  2c3cdxjg0kh682158,167766743,ontario, canada
31000,dodge,charger,2019,clean vehicle,52822.0,white,  2c3cdxjg2kh658962,167766751,ontario, canada
31000,dodge,charger,2019,clean vehicle,45554.0,white,  2c3cdxjg1kh630912,167766757,ontario, canada
31000,dodge,charger,2019,clean vehicle,37538.0,white,  2c3cdxjg1kh658953,167766758,ontario, canada
30500,dodge,charger,2019,clean vehicle,35153.0,red,  2c3cdxjg6kh630954,167766763,ontario, canada
22600,dodge,challenger,2019,clean vehicle,23783.0,white,  2c3cdzgg2kh594165,167767030,washington, usa
23600,dodge,charger,2019,clean vehicle,30759.0,black,  2c3cdxhg2kh608648,167767044,washington, usa
17300,dodge,caravan,2019,clean vehicle,38922.0,gray,  2c4rdgcg5kr518563,167767063,washington, usa
9600,dodge,door,2012,clean vehicle,165836.0,blue,  1c6rd7ht8cs279667,167767147,washington, usa
29800,dodge,durango,2019,clean vehicle,19235.0,no_color,  1c4rdhdg4kc769457,167767327,texas, usa
23100,dodge,challenger,2019,clean vehicle,9445.0,gray,  2c3cdzag4kh686869,167767331,texas, usa
15300,dodge,journey,2018,clean vehicle,19164.0,gray,  3c4pdcab2jt216649,167717039,north carolina, usa
14700,dodge,caravan,2018,clean vehicle,54106.0,white,  2c4rdgeg6jr205887,167718054,north carolina, usa
30500,dodge,challenger,2017,clean vehicle,32051.0,no_color,  2c3cdzfj5hh650508,167768040,arizona, usa
19500,dodge,journey,2017,clean vehicle,14870.0,gray,  3c4pddeg4ht608652,167768048,texas, usa
20000,dodge,door,2016,clean vehicle,32294.0,blue,  2c3cdxjg0gh303988,167768759,colorado, usa
44400,dodge,challenger,2015,clean vehicle,7250.0,white,  2c3cdzc99fh713682,167769093,arizona, usa
47000,dodge,challenger,2015,clean vehicle,10145.0,no_color,  2c3cdzfj8fh877821,167769114,arizona, usa
13500,dodge,journey,2018,clean vehicle,59924.0,silver,  3c4pdcgg1jt257213,167769598,texas, usa
14900,dodge,charger,2017,clean vehicle,21304.0,black,  2c3cdxbg5hh642083,167770062,florida, usa
14000,dodge,caravan,2018,clean vehicle,52079.0,white,  2c4rdgegxjr339012,167724265,california, usa
14000,dodge,caravan,2018,clean vehicle,54960.0,white,  2c4rdgcg2jr205677,167724266,california, usa
4000,dodge,door,2013,clean vehicle,80099.0,white,  1c3cdzcb6dn599101,167770820,texas, usa
18500,dodge,caravan,2019,clean vehicle,23987.0,black,  2c4rdgcgxkr751032,167770910,florida, usa
8900,dodge,door,2017,clean vehicle,84144.0,gray,  3c4pdcbg0ht518476,167771302,california, usa
9900,dodge,door,2014,clean vehicle,85639.0,blue,  2c3cdxbg5eh300547,167771550,florida, usa
12500,dodge,caravan,2018,clean vehicle,50193.0,no_color,  2c4rdgcg8jr208468,167772963,pennsylvania, usa
7500,dodge,journey,2017,clean vehicle,74392.0,black,  3c4pdcab8ht507652,167772985,pennsylvania, usa
9000,dodge,door,2017,clean vehicle,76117.0,black,  3c4pdcgb7ht525941,167772989,pennsylvania, usa
19700,dodge,challenger,2018,clean vehicle,36358.0,gray,  2c3cdzag5jh245542,167773134,new jersey, usa
9350,dodge,journey,2017,clean vehicle,90685.0,white,  3c4pddbg6ht592197,167773188,florida, usa
28900,dodge,charger,2017,clean vehicle,54141.0,orange,  2c3cdxctxhh618731,167773190,florida, usa
15500,dodge,door,2016,clean vehicle,82240.0,white,  1c4rdjag5gc486469,167773290,pennsylvania, usa
7200,dodge,door,2016,clean vehicle,66167.0,silver,  1c3cdfbb6gd515496,167773297,pennsylvania, usa
8500,dodge,door,2012,clean vehicle,144220.0,gray,  1c6rd7ft6cs238912,167773764,pennsylvania, usa
21200,dodge,caravan,2019,clean vehicle,24722.0,black,  2c4rdgdg0kr571878,167774394,illinois, usa
30300,dodge,durango,2019,clean vehicle,41198.0,silver,  1c4sdjct2kc576022,167774395,illinois, usa
32000,dodge,durango,2019,clean vehicle,26353.0,black,  1c4sdjct5kc738497,167774400,illinois, usa
33400,dodge,durango,2019,clean vehicle,28280.0,white,  1c4sdjctxkc691872,167774401,illinois, usa
6800,dodge,door,2012,clean vehicle,130120.0,white,  3c6jd6dtxcg183219,167774684,minnesota, usa
22500,dodge,charger,2019,clean vehicle,15340.0,black,  2c3cdxbg8kh658222,167777309,texas, usa
24100,dodge,charger,2018,clean vehicle,12265.0,silver,  2c3cdxjgxjh222262,167735423,michigan, usa
5500,dodge,van,2014,clean vehicle,94872.0,gray,  2c4rdgcg3er266428,167777525,texas, usa
25800,dodge,charger,2018,clean vehicle,17946.0,silver,  2c3cdxjg6jh182178,167735434,michigan, usa
24000,dodge,charger,2018,clean vehicle,26996.0,gray,  2c3cdxjg7jh189253,167735435,michigan, usa
27900,dodge,journey,2019,clean vehicle,5775.0,gray,  3c4pddbg3kt708835,167778592,wisconsin, usa
22500,dodge,challenger,2018,clean vehicle,6748.0,gray,  2c3cdzag8jh321934,167778953,wisconsin, usa
16700,dodge,journey,2018,clean vehicle,38128.0,white,  3c4pdcgg2jt378879,167778956,wisconsin, usa
16200,dodge,caravan,2018,clean vehicle,41636.0,silver,  2c4rdgcg8jr327542,167778960,wisconsin, usa
24300,dodge,charger,2018,clean vehicle,5359.0,blue,  2c3cdxbgxjh273288,167778965,wisconsin, usa
7100,dodge,door,2015,clean vehicle,70296.0,white,  1c3cdfbb3fd213551,167779186,minnesota, usa
21000,dodge,journey,2017,clean vehicle,11346.0,green,  3c4pddgg6ht556180,167779694,wisconsin, usa
54000,dodge,challenger,2017,clean vehicle,7415.0,no_color,  2c3cdzc98hh553913,167779700,illinois, usa
4000,dodge,door,2013,clean vehicle,107593.0,orange,  1c3cdfcb9dd329946,167779844,minnesota, usa
19200,dodge,door,2016,clean vehicle,50639.0,black,  2c3cdxct3gh355660,167780126,new jersey, usa
22800,dodge,challenger,2019,clean vehicle,6530.0,gray,  2c3cdzbt8kh705158,167456189,arizona, usa
53000,dodge,charger,2016,clean vehicle,17432.0,blue,  2c3cdxl92gh285329,167780193,illinois, usa
20000,dodge,charger,2019,clean vehicle,19636.0,black,  2c3cdxhg6kh598321,167456192,arizona, usa
26000,dodge,challenger,2016,clean vehicle,41748.0,no_color,  2c3cdzbt4gh325869,167780200,illinois, usa
37000,dodge,challenger,2016,clean vehicle,13162.0,red,  2c3cdzfj8gh351982,167780204,illinois, usa
18000,dodge,caravan,2019,clean vehicle,32937.0,white,  2c4rdgegxkr599122,167469885,georgia, usa
26300,dodge,door,2015,clean vehicle,23095.0,red,  1c4rdjeg3fc112029,167780468,wisconsin, usa
15900,dodge,journey,2017,clean vehicle,34432.0,gray,  3c4pddeg9ht565166,167473054,wisconsin, usa
16000,dodge,caravan,2017,clean vehicle,48162.0,no_color,  2c4rdgeg8hr632871,167473055,wisconsin, usa
13995,dodge,doors,2014,clean vehicle,68310.0,gray,  2c3cdyag9eh126828,167477459,massachusetts, usa
18750,dodge,doors,2014,clean vehicle,48000.0,black,  2c3cdybt2eh298212,167477460,massachusetts, usa
